SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0.3513450196135517,1,0,0.18073443094811242,0.27044589125204244,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1,1,0.7178022746156777,1,0,0.35687240716314145,0.7697461075784658,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
0,1,1,1.6135866757319857,1,0,-1.475959552885699,-0.4094508667826521,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0,1.5321517301759575,1,0,-1.2865281445034982,-0.18784376842637726,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,1,0.4734974379475937,1,0,-1.4676511577812166,-0.5985673626707559,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,-1.2366364187289942,1,1,0.3635191232467275,-0.9238265460749459,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0.06632271016745371,1,1,-1.4842679479901817,-0.7062366281868824,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,0,1.6135866757319857,1,0,-1.3446869102348757,-0.22214430934725887,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,1.5728692029539715,1,1,-1.3380401941512896,-0.20558999423100327,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0,1.2878468935078735,1,1,1.5200477217906923,2.1133605396742348,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,0,1.6135866757319857,1,1,-1.313115008837842,-0.19455378415349955,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,-1.2773538915070082,1,1,0.31533043164072894,-0.9745710400113079,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,-0.1372646537226163,1,0,0.8420826812649196,0.16544738857467184,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1,0,-0.38156949039070026,1,1,0.1325457393421138,-0.2615435793239472,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
0,1,1,0.7992372201717056,1,0,-1.5141781703663186,-0.5417308807716118,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,-0.3001345448346723,1,1,0.8287892490977479,-0.04165812973976289,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,1.2878468935078735,1,1,1.67292219171317,2.2302560768151536,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,-0.6665917998367983,1,1,1.051454237897879,-0.3093303689595383,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.2773538915070082,1,1,0.1574709246555613,-0.9766679199260335,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.34085201761268624,1,1,1.1594633742561515,0.05426860825389936,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,-1.2366364187289942,1,1,0.8869480148291253,-0.9316622552299735,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0.06632271016745371,1,0,0.6642830260289941,0.2461220842412241,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,1,0,0.1477576557234817,1,1,0.6808998162379591,0.37559890087049785,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,1,1,0.8399546929497197,1,1,0.46488154352141403,0.7330396728606884,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,1,1,0.5956498562816357,1,0,-1.479282910927492,-0.6217875486738237,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1.6135866757319857,1,0,-1.4909146640737678,-0.332087034139351,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,1.6135866757319857,1,1,1.0963195714620844,2.079082071173508,0,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
0,0,0,-1.2773538915070082,1,0,-1.5075314542827327,-0.998784484921351,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-0.9516141092828962,1,1,0.6160943344229955,-0.6527330817311442,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-0.9923315820609102,1,1,0.5097468770856194,-0.7074726837155627,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0.5142149107256077,1,0,-0.06851742218636273,0.224954633312572,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,0,0,-1.0330490548389242,1,1,1.184388559569599,-0.6917129757248873,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,1.5728692029539715,1,1,-1.339701873172186,-0.2650089492882834,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0.3513450196135517,1,1,1.2076520658621497,0.7655964925893244,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,1,1.4099993118419156,0,0,-0.4606736711179371,0.4413305680921101,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
0,1,0,1.4914342573979436,1,1,1.4103769064115232,2.2227735263826065,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,1,0,1.5321517301759575,1,1,0.9118732001425729,1.8507870295102655,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,-0.3001345448346723,1,0,-1.3114533298169457,-0.7087749565047082,1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,1.6135866757319857,1,0,1.6164251050026894,2.596680323808433,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0.06632271016745371,0,1,-0.8046412284435128,-0.4220542186911614,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,1,1.3285643662858877,1,0,-1.2881898235243945,-0.2768176940712124,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1.5321517301759575,1,1,1.5682364133966908,2.4341610942071124,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,1.6135866757319857,0,1,-0.3642962879059401,0.7374541568916899,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,0.1070401829454677,1,1,0.24387823374217918,0.09413139905384289,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True
0,0,0,-0.7887442181708402,1,0,1.1096130036292566,-0.4642566860275356,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,0,-0.8294616909488542,1,0,0.4682049015632068,-0.6203086965234382,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,1,1.2064119479518456,1,1,0.19901290017797385,0.8747446102558363,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,-0.3001345448346723,1,1,0.37847423443479616,-0.12756398898305193,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0.7992372201717056,0,0,-0.8528299200495112,-0.13235370415668862,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,0,-0.9923315820609102,1,1,0.17242603584362992,-0.75894556751704,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-1.2366364187289942,1,0,-1.4859296270110782,-0.9924717727570189,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0.9621071112837616,1,0,-1.4859296270110782,-0.5261256797220215,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,-0.8294616909488542,1,0,-1.5058697752618362,-0.9069411446563651,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,0,0.5956498562816357,1,0,-1.2582796011482575,-0.4551628489236726,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,-1.2366364187289942,1,0,-1.5141781703663186,-0.9909267033461685,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,-0.5851568542807702,1,1,-0.49058389349407405,-0.6132675944939909,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-0.9923315820609102,1,1,-0.15824808931477388,-0.7920321253293963,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0.5142149107256077,1,1,0.657636309945408,0.6321687127523044,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-1.1959189459509803,1,0,-0.6417966843956555,-0.9447953452222029,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.2291926012795097,1,0,-1.4859296270110782,-0.7079582769589728,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,1.6135866757319857,1,1,1.6878773029012386,2.7119866466981914,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0.5549323835036216,1,1,0.9617235707694679,0.8267812412590052,1,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,1.5728692029539715,1,1,1.1378615469844968,2.1100055318106734,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,1,1,1.3692818390639017,0,0,-0.4723054242642126,0.47792664070911245,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
1,0,0,-0.3001345448346723,1,0,1.3688349308891106,0.16480728839017672,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.5851568542807702,1,1,0.5728906798796866,-0.3780859577423865,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,-0.7887442181708402,1,1,-1.3214234039423245,-0.8605669899106944,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,1.3285643662858877,1,0,0.8902713728709182,1.6254276197276396,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,1.1249770023958177,1,1,1.0298524106262243,1.5278454502223515,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,-0.7073092726148122,1,0,-1.509193133303629,-0.8842506967370174,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,1.6135866757319857,1,0,-1.326408441005014,-0.18102339059848005,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,-0.09654718094460228,1,1,0.9733553239157432,0.2580411911249281,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,1,0.39206249239156565,1,1,1.184388559569599,0.8924908360604622,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,0,1.5728692029539715,1,0,-1.3214234039423245,-0.23348953330693273,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,-1.2773538915070082,1,1,-0.33272438650890646,-0.9831792838717608,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0.2699100740575237,1,1,1.0265290525844315,0.6520780357321213,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0.1070401829454677,1,0,-1.512516491345422,-0.7346879777666868,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,1,0.8399546929497197,1,1,1.4452721658503496,1.6126918332982005,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,-1.2773538915070082,1,1,0.9916337931456046,-0.9655875650082199,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,-0.055829708166588284,1,1,1.1345381889427042,0.27784015200396994,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0.6363673290596497,1,0,-1.4826062689692852,-0.5734268761142024,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,-0.09654718094460228,1,1,1.2142987819457358,0.3057396910798993,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-0.9108966365048822,1,0,-1.4875913060319748,-0.9196327862454944,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,1,-0.8294616909488542,1,1,1.3472331036174559,-0.4442149285267888,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1.0028245840617755,1,0,0.16910267780183663,0.7597693736684025,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,0,1.0435420568397897,1,1,0.016228207879358737,0.666447181253031,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0.1884751285014957,1,0,-1.4942380221155607,-0.6483185977001428,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0.4734974379475937,1,0,-1.5008847381991466,-0.6629084674226027,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,-0.21869959927864427,1,0,-1.4859296270110782,-0.7632717618674215,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,-0.9923315820609102,1,0,-0.5105240417448321,-0.8271272733758581,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,-1.1959189459509803,1,1,0.3751508763930029,-0.9050208441028793,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,-0.3001345448346723,1,0,0.7855855945544389,-0.0400689154886024,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,1.0028245840617755,1,1,1.1910352756531848,1.469927419735612,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-0.8294616909488542,1,0,-1.5058697752618362,-0.8986419146780822,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,1.2064119479518456,1,0,-1.4776212319065958,-0.4351652362632358,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,1.3285643662858877,1,1,1.4253320175995918,2.119364237956397,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,1.5728692029539715,1,1,0.5213786302318951,1.4922426365123247,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,-0.46300443594672824,1,1,-0.19646670679539335,-0.4707901223934178,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1,0,1.5728692029539715,1,1,1.4901374994145549,2.4598533912675413,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,-1.0330490548389242,1,1,0.3452406540168661,-0.7755881723139156,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1.6135866757319857,1,1,0.27378845611831637,1.3169655480614104,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,-1.2773538915070082,1,0,0.17741107290631913,-0.9764030508841736,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.6135866757319857,1,1,1.1262297938382215,2.139935733540863,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1,1,1.2878468935078735,1,1,1.5516196231877257,2.2006348889671337,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,1.6135866757319857,1,1,1.6662754756295843,2.7435060626795424,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,-0.1372646537226163,1,0,1.1893735966322883,0.26347100648306,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,-0.7887442181708402,1,1,-1.4742978738648027,-0.891998116211425,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,-0.055829708166588284,1,0,1.3156612022204224,0.4077584170363437,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.2773538915070082,1,1,0.16577931976004381,-0.9765575578252585,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-1.0330490548389242,0,1,-1.0057043899719893,-0.8840741173757773,1,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,0,1.1656944751738316,1,1,1.3555414987219385,1.7655874877119369,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.2699100740575237,0,0,-1.1519321438108814,-0.5079380055142954,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,-0.9108966365048822,1,1,0.18405778898990524,-0.6814713727729639,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-0.7480267453928262,1,0,0.5213786302318951,-0.5053996771964695,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,-1.2773538915070082,1,1,0.5130702351274127,-0.971944422012862,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,1.4099993118419156,1,1,0.9833253980411222,1.7920743918979458,1,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,0,0,1.6135866757319857,1,1,0.883624656787332,1.9491196613008237,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,-1.0737665276169381,1,1,-0.6700452277508961,-0.8922188404129751,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-1.2773538915070082,1,1,-1.5008847381991466,-0.998696195240731,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-0.3001345448346723,1,0,-1.4909146640737678,-0.7842184885945236,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0.02560523738943971,1,1,1.5183860427697957,0.6063439811709457,1,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-0.5851568542807702,1,1,0.1192523071749416,-0.4335539495919203,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,1,0,1.5728692029539715,1,1,0.4765132966676893,1.4492455620503704,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,1,-0.17798212650063028,1,1,-0.45735031307614404,-0.3973551805377081,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,1,-1.2366364187289942,1,0,0.524701988273688,-0.9243121393183559,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,-0.6258743270587842,1,1,0.06441689948535737,-0.5318865813824785,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0.9621071112837616,1,1,0.7191184337185789,1.1656370354786794,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1.1249770023958177,0,0,-0.4889222144731777,0.2779284416845899,0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,0,0.02560523738943971,1,0,-1.2981598976497735,-0.6426680581404609,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,-1.2773538915070082,1,1,0.6194176924647888,-0.9705317871229414,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,-1.2366364187289942,1,0,0.19735122115707743,-0.945236793625303,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,1.2471294207298596,1,1,0.6609596679872013,1.3666726382504875,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
1,1,0,-1.0330490548389242,1,1,1.1461699420889795,-0.7135867440984998,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.9213896385057476,1,1,-0.0003885823296062732,0.589414434912055,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
0,1,0,1.3285643662858877,1,1,1.1760801644651167,1.925413882054346,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1,0,-1.2773538915070082,1,1,0.6659447050498906,-0.9699137593586012,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,1.2471294207298596,1,0,-1.313115008837842,-0.3189980889874316,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,0,1.5321517301759575,1,1,1.6031316728355172,2.5187646806612567,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0.1477576557234817,0,0,-0.8013178704017198,-0.3242733974044784,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,0,0.7992372201717056,1,1,1.337263029492077,1.3883256824225498,1,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,-0.4222869631687143,1,1,-0.3426944606342854,-0.509681726706541,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.4222869631687143,1,1,1.0032655462918805,-0.061412945778494564,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,-1.114484000394952,1,0,-0.16157144735656692,-0.8802776611091161,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,0.5956498562816357,1,1,0.6825614952588556,0.778597148060624,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.02560523738943971,1,1,0.6177560134438919,0.21009989454825195,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-0.5851568542807702,0,1,-1.0389379703899193,-0.7424795420814045,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-1.2773538915070082,1,0,-1.4942380221155607,-0.9986079055601109,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0.9621071112837616,1,1,0.5662439637961004,0.9943771274959766,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,-1.2366364187289942,1,1,-1.4875913060319748,-0.9892933442546977,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.1070401829454677,1,1,-0.17154152148194582,-0.08255832428699174,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1.2878468935078735,1,0,-1.3214234039423245,-0.3077411547083778,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,-0.7073092726148122,1,1,0.650989593861822,-0.4322958216430848,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.34085201761268624,1,1,0.850391076369402,-0.019166333601810383,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-1.2773538915070082,1,0,-0.3061375221745625,-0.9828261251492806,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,1,1.5321517301759575,1,0,0.35188737010045174,1.3931374700163413,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0,1,0,-1.2773538915070082,1,1,0.8636845085365743,-0.9672871413601554,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,-1.1552014731729663,1,0,0.8254658910559546,-0.8459329753479244,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0.2699100740575237,1,0,-0.18151159560732497,-0.032122844232799715,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,0,-0.1372646537226163,1,1,0.044476751234599064,-0.16323301995354397,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,-0.7480267453928262,1,0,-1.5274716025334907,-0.8945364445292509,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,1.1656944751738316,1,0,0.7207801127394753,1.2772793366227073,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,-0.7887442181708402,1,1,-0.42079337461642097,-0.7112912124023789,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
